EmpID,Employee Job Title,Region,OrderType,CustState,ProdCategory,ProdID,Quantity,Price,Discount,Total,IsBusiness,Sales Tier,Is Senior Sales,ID,Category,ProductName,ListPrice
900019008,Sales Associate V,S Central East,Wholesale,Texas,Supplements,SP607,190,24.1000004,0.0799999982,4578.91992,True,5,True,SP607,Supplements,Vitamin B-complex - 200 capsules,24.1000004
900018240,Sales Associate V,Central East,Retail,Virginia,Supplements,SP203,2,19.5200005,0,39.0400009,False,5,True,SP203,Supplements,Vitamin B-complex - 160 capsules,19.5200005
900015936,Sales Associate III,Northeast,Retail,Pennsylvania,Supplements,SP123,1,22.3500004,0,22.3500004,False,3,False,SP123,Supplements,Magnesium 250 mg - 100 tablets,22.3500004
900015936,Sales Associate III,Northeast,Retail,New Hampshire,Mineral water,MW102,2,12.9899998,0,25.9799995,False,3,False,MW102,Mineral water,Mineral Water - Natural - 20oz - case,12.9899998
900018688,Sales Associate II,S Central East,Retail,Texas,Mineral water,MW202,1,16.9899998,0,16.9899998,False,2,False,MW202,Mineral water,Mineral Water - Natural -  32oz - case,16.9899998
900020032,Sales Associate I,S Central West,Retail,Arizona,Mineral water,MW252,3,20.9899998,0,62.9700012,False,1,False,MW252,Mineral water,Mineral Water - Raspberry - 32oz - case,20.9899998
900013632,Sales Associate I,Southwest,Retail,California,Fitness,FT344,2,28.7900009,0,57.5800018,False,1,False,FT344,Fitness,Insulated water bottle - 40oz - Purple,28.7900009
900017984,Sales Associate I,S Central West,Retail,Colorado,Fitness,FT467,1,17.9899998,0,17.9899998,False,1,False,FT467,Fitness,Yoga ball - 45cm,17.9899998
900017088,Sales Associate V,Southwest,Retail,California,Supplements,SP601,1,18.4400005,0,18.4400005,False,5,True,SP601,Supplements,Multivitamin - 90 capsules,18.4400005
900016448,Sales Associate IV,Northeast,Retail,New Jersey,Mineral water,MW102,1,12.9899998,0,12.9899998,False,4,True,MW102,Mineral water,Mineral Water - Natural - 20oz - case,12.9899998
900012480,Sales Associate V,N Central East,Retail,Minnesota,Supplements,SP126,2,14.6000004,0,29.2000008,False,5,True,SP126,Supplements,Vitamin C-1000 mg - 140 tablets,14.6000004
900012992,Sales Associate V,Central East,Wholesale,Maryland,Mineral water,MW152,165,14.9899998,0.0299999993,2473.32007,True,5,True,MW152,Mineral water,Mineral Water - Raspberry -  20oz - case,14.9899998
900019328,Sales Associate I,Southeast,Wholesale,Florida,Supplements,SP303,58,21.6000004,0.00999999978,1252.79004,True,1,False,SP303,Supplements,Multivitamin - 120 capsules,21.6000004
900011200,Sales Associate V,Northwest,Wholesale,Washington,Mineral water,MW262,91,20.9899998,0.0700000003,1910.02002,True,5,True,MW262,Mineral water,Mineral Water - Strawberry - 32oz - case,20.9899998
900019840,Sales Associate I,Southwest,Retail,California,Fitness,FT357,1,69.9899979,0,69.9899979,False,1,False,FT357,Fitness,Kettlebell - 25 lb,69.9899979
900018496,Sales Associate V,S Central East,Retail,Missouri,Supplements,SP604,1,6.8499999,0,6.8499999,False,5,True,SP604,Supplements,"Vitamin A 10,000 IU - 75 capsules",6.8499999
900014080,Sales Associate II,Central East,Retail,Kentucky,Mineral water,MW282,1,20.9899998,0,20.9899998,False,2,False,MW282,Mineral water,Mineral Water - Mango - 32oz - case,20.9899998
900010432,Sales Associate I,N Central East,Retail,Ohio,Supplements,SP303,1,21.6000004,0,21.6000004,False,1,False,SP303,Supplements,Multivitamin - 120 capsules,21.6000004
900016448,Sales Associate IV,Northeast,Retail,New York,Mineral water,MW112,2,14.9899998,0,29.9799995,False,4,True,MW112,Mineral water,Mineral Water - Blueberry -  20oz - case,14.9899998
900018240,Sales Associate V,Central East,Retail,District of Columbia,Supplements,SP126,1,14.6000004,0,14.6000004,False,5,True,SP126,Supplements,Vitamin C-1000 mg - 140 tablets,14.6000004
900015680,Sales Associate I,S Central West,Retail,Colorado,Supplements,SP603,2,16.9899998,0,33.9799995,False,1,False,SP603,Supplements,Calcium 400 IU - 200 tablets,16.9899998
900012480,Sales Associate V,N Central East,Wholesale,Ohio,Supplements,SP306,65,9.48999977,0.140000001,616.710022,True,5,True,SP306,Supplements,Vitamin C-1000 mg - 80 tablets,9.48999977
900014592,Sales Associate II,Northeast,Retail,New York,Fitness,FT181,1,19.9899998,0,19.9899998,False,2,False,FT181,Fitness,Insulated water bottle - 24oz - Purple,19.9899998
900018496,Sales Associate V,S Central East,Retail,Mississippi,Supplements,SP609,2,8.98999977,0,17.9799995,False,5,True,SP609,Supplements,Vitamin D3 1000 IU - 160 capsules,8.98999977
900016320,Sales Associate II,S Central East,Retail,Texas,Fitness,FT544,1,11.9899998,0,11.9899998,False,2,False,FT544,Fitness,Resistance bands - 20 lb,11.9899998
900019840,Sales Associate I,Southwest,Retail,California,Fitness,FT962,1,24.9899998,0,24.9899998,False,1,False,FT962,Fitness,Yoga mat - 4mm,24.9899998
900014592,Sales Associate II,Northeast,Retail,New Jersey,Mineral water,MW102,158,12.9899998,0,2052.41992,True,2,False,MW102,Mineral water,Mineral Water - Natural - 20oz - case,12.9899998
900013632,Sales Associate I,Southwest,Retail,California,Supplements,SP201,1,12.9899998,0,12.9899998,False,1,False,SP201,Supplements,Calcium 400 IU - 140 tablets,12.9899998
900012224,Sales Associate I,S Central East,Retail,Texas,Fitness,FT577,2,46.9500008,0,93.9000015,False,1,False,FT577,Fitness,Slam ball - 10 lb,46.9500008
900014080,Sales Associate II,Central East,Retail,Delaware,Fitness,FT280,1,43.9500008,0,43.9500008,False,2,False,FT280,Fitness,Slam ball - 5 lb,43.9500008
900013440,Sales Associate III,Southeast,Retail,Georgia,Fitness,FT870,2,55,0,110,False,3,False,FT870,Fitness,Resistance bands - set of 5,55
900014976,Sales Associate III,Southeast,Retail,Alabama,Mineral water,MW112,4,14.9899998,0,59.9599991,False,3,False,MW112,Mineral water,Mineral Water - Blueberry -  20oz - case,14.9899998
900012224,Sales Associate I,S Central East,Retail,Missouri,Fitness,FT895,1,28.7900009,0,28.7900009,False,1,False,FT895,Fitness,Insulated water bottle - 40oz - Grey,28.7900009
900019328,Sales Associate I,Southeast,Retail,Florida,Supplements,SP601,2,18.4400005,0,36.8800011,False,1,False,SP601,Supplements,Multivitamin - 90 capsules,18.4400005
900019328,Sales Associate I,Southeast,Wholesale,Georgia,Mineral water,MW142,62,14.9899998,0.00999999978,929.369995,True,1,False,MW142,Mineral water,Mineral Water - Peach -  20oz - case,14.9899998
900012288,Sales Associate I,S Central West,Wholesale,Utah,Fitness,FT727,150,10.9899998,0.0799999982,1648.42004,True,1,False,FT727,Fitness,Resistance bands - 10 lb,10.9899998
900015680,Sales Associate I,S Central West,Wholesale,Arizona,Fitness,FT422,120,90.5500031,0.0399999991,10865.96,True,1,False,FT422,Fitness,Battle rope - 1.5 inch,90.5500031
900014592,Sales Associate II,Northeast,Retail,Connecticut,Mineral water,MW202,1,16.9899998,0,16.9899998,False,2,False,MW202,Mineral water,Mineral Water - Natural -  32oz - case,16.9899998
900014592,Sales Associate II,Northeast,Retail,Massachusetts,Supplements,SP201,1,12.9899998,0,12.9899998,False,2,False,SP201,Supplements,Calcium 400 IU - 140 tablets,12.9899998
900019904,Sales Associate I,Southwest,Retail,Nevada,Mineral water,MW162,2,14.9899998,0,29.9799995,False,1,False,MW162,Mineral water,Mineral Water - Strawberry -  20oz - case,14.9899998
900016640,Sales Associate I,Southeast,Retail,Alabama,Fitness,FT467,126,17.9899998,0,2266.73999,True,1,False,FT467,Fitness,Yoga ball - 45cm,17.9899998
900010880,Sales Associate II,Southwest,Retail,California,Mineral water,MW222,1,20.9899998,0,20.9899998,False,2,False,MW222,Mineral water,Mineral Water - Lemon - 32oz - case,20.9899998
900015104,Sales Associate I,Northeast,Retail,Pennsylvania,Supplements,SP304,2,12.4899998,0,24.9799995,False,1,False,SP304,Supplements,Flaxseed Oil 1000mg - 90 capsules,12.4899998
900018240,Sales Associate V,Central East,Retail,Tennessee,Supplements,SP604,2,6.8499999,0,13.6999998,False,5,True,SP604,Supplements,"Vitamin A 10,000 IU - 75 capsules",6.8499999
900019840,Sales Associate I,Southwest,Retail,California,Fitness,FT589,1,49.9500008,0,49.9500008,False,1,False,FT589,Fitness,Slam ball - 15 lb,49.9500008
900016640,Sales Associate I,Southeast,Retail,Florida,Mineral water,MW102,1,12.9899998,0,12.9899998,False,1,False,MW102,Mineral water,Mineral Water - Natural - 20oz - case,12.9899998
900012288,Sales Associate I,S Central West,Retail,Arizona,Mineral water,MW272,1,20.9899998,0,20.9899998,False,1,False,MW272,Mineral water,Mineral Water - Cranberry - 32oz - case,20.9899998
900019840,Sales Associate I,Southwest,Retail,Nevada,Supplements,SP306,1,9.48999977,0,9.48999977,False,1,False,SP306,Supplements,Vitamin C-1000 mg - 80 tablets,9.48999977
900015680,Sales Associate I,S Central West,Retail,Arizona,Supplements,SP204,1,6.98999977,0,6.98999977,False,1,False,SP204,Supplements,Vitamin D3 1000 IU - 100 capsules,6.98999977
900018688,Sales Associate II,S Central East,Retail,Texas,Supplements,SP607,2,24.1000004,0,48.2000008,False,2,False,SP607,Supplements,Vitamin B-complex - 200 capsules,24.1000004
900016448,Sales Associate IV,Northeast,Retail,New York,Supplements,SP201,2,12.9899998,0,25.9799995,False,4,True,SP201,Supplements,Calcium 400 IU - 140 tablets,12.9899998
900015936,Sales Associate III,Northeast,Retail,Connecticut,Supplements,SP309,1,11.0500002,0,11.0500002,False,3,False,SP309,Supplements,"Vitamin A 10,000 IU - 125 capsules",11.0500002
900013632,Sales Associate V,Central East,Retail,Virginia,Mineral water,MW242,41,20.9899998,0,860.590027,True,5,True,MW242,Mineral water,Mineral Water - Peach -32oz - case,20.9899998
900019904,Sales Associate I,Southwest,Retail,California,Fitness,FT434,1,19.9899998,0,19.9899998,False,1,False,FT434,Fitness,Insulated water bottle - 24oz - Grey,19.9899998
900012992,Sales Associate V,Central East,Retail,District of Columbia,Fitness,FT530,1,12.9899998,0,12.9899998,False,5,True,FT530,Fitness,Resistance bands - 30 lb,12.9899998
900011072,Sales Associate I,Southwest,Retail,California,Fitness,FT577,1,46.9500008,0,46.9500008,False,1,False,FT577,Fitness,Slam ball - 10 lb,46.9500008
900010880,Sales Associate I,S Central East,Wholesale,Oklahoma,Supplements,SP304,87,12.4899998,0.140000001,1086.48999,True,1,False,SP304,Supplements,Flaxseed Oil 1000mg - 90 capsules,12.4899998
900010432,Sales Associate I,N Central East,Retail,Kansas,Mineral water,MW162,1,14.9899998,0,14.9899998,False,1,False,MW162,Mineral water,Mineral Water - Strawberry -  20oz - case,14.9899998
900015104,Sales Associate I,Northeast,Retail,Pennsylvania,Mineral water,MW162,2,14.9899998,0,29.9799995,False,1,False,MW162,Mineral water,Mineral Water - Strawberry -  20oz - case,14.9899998
900017984,Sales Associate I,S Central West,Retail,Arizona,Supplements,SP601,2,18.4400005,0,36.8800011,False,1,False,SP601,Supplements,Multivitamin - 90 capsules,18.4400005
900011200,Sales Associate V,Northwest,Wholesale,Alaska,Fitness,FT422,110,90.5500031,0.0599999987,9960.44043,True,5,True,FT422,Fitness,Battle rope - 1.5 inch,90.5500031
900020032,Sales Associate I,S Central West,Retail,Colorado,Supplements,SP607,2,24.1000004,0,48.2000008,False,1,False,SP607,Supplements,Vitamin B-complex - 200 capsules,24.1000004
900018496,Sales Associate V,S Central East,Retail,Texas,Fitness,FT337,2,9,0,18,False,5,True,FT337,Fitness,Yoga block - 4 inch,9
900018688,Sales Associate II,S Central East,Retail,Texas,Supplements,SP126,3,14.6000004,0,43.7999992,False,2,False,SP126,Supplements,Vitamin C-1000 mg - 140 tablets,14.6000004
900015680,Sales Associate I,S Central West,Retail,Arizona,Mineral water,MW122,3,20.9899998,0,62.9700012,False,1,False,MW122,Mineral water,Mineral Water - Blueberry - 32oz - case,20.9899998
900015680,Sales Associate I,S Central West,Retail,Arizona,Mineral water,MW122,3,20.9899998,0,62.9700012,False,1,False,MW122,Mineral water,Mineral Water - Lemon -  20oz - case,14.9899998
900016384,Sales Associate I,Northwest,Retail,Alaska,Mineral water,MW262,96,20.9899998,0,2015.04004,True,1,False,MW262,Mineral water,Mineral Water - Strawberry - 32oz - case,20.9899998
900011072,Sales Associate I,Southwest,Retail,California,Mineral water,MW142,5,14.9899998,0,74.9499969,False,1,False,MW142,Mineral water,Mineral Water - Peach -  20oz - case,14.9899998
900016448,Sales Associate IV,Northeast,Retail,New York,Supplements,SP602,1,6.94999981,0,6.94999981,False,4,True,SP602,Supplements,Iron 65 mg - 150 capsules,6.94999981
900012288,Sales Associate I,S Central West,Retail,Colorado,Supplements,SP609,1,8.98999977,0,8.98999977,False,1,False,SP609,Supplements,Vitamin D3 1000 IU - 160 capsules,8.98999977
900012288,Sales Associate I,S Central West,Retail,Colorado,Mineral water,MW272,2,20.9899998,0,41.9799995,False,1,False,MW272,Mineral water,Mineral Water - Cranberry - 32oz - case,20.9899998
900017088,Sales Associate V,Southwest,Retail,California,Mineral water,MW102,4,12.9899998,0,51.9599991,False,5,True,MW102,Mineral water,Mineral Water - Natural - 20oz - case,12.9899998
900010432,Sales Associate I,N Central East,Retail,Michigan,Supplements,SP603,1,16.9899998,0,16.9899998,False,1,False,SP603,Supplements,Calcium 400 IU - 200 tablets,16.9899998
900018496,Sales Associate V,S Central East,Retail,Texas,Fitness,FT544,1,11.9899998,0,11.9899998,False,5,True,FT544,Fitness,Resistance bands - 20 lb,11.9899998
900011712,Sales Associate I,Southeast,Wholesale,Florida,Mineral water,MW102,172,12.9899998,0.140000001,2234.13989,True,1,False,MW102,Mineral water,Mineral Water - Natural - 20oz - case,12.9899998
900010880,Sales Associate I,S Central East,Retail,Texas,Supplements,SP306,2,9.48999977,0,18.9799995,False,1,False,SP306,Supplements,Vitamin C-1000 mg - 80 tablets,9.48999977
900016320,Sales Associate II,S Central East,Retail,Louisiana,Fitness,FT344,2,28.7900009,0,57.5800018,False,2,False,FT344,Fitness,Insulated water bottle - 40oz - Purple,28.7900009
900019840,Sales Associate I,Southwest,Retail,California,Mineral water,MW122,2,14.9899998,0,29.9799995,False,1,False,MW122,Mineral water,Mineral Water - Blueberry - 32oz - case,20.9899998
900019840,Sales Associate I,Southwest,Retail,California,Mineral water,MW122,2,14.9899998,0,29.9799995,False,1,False,MW122,Mineral water,Mineral Water - Lemon -  20oz - case,14.9899998
900016640,Sales Associate I,Southeast,Retail,Georgia,Mineral water,MW242,3,20.9899998,0,62.9700012,False,1,False,MW242,Mineral water,Mineral Water - Peach -32oz - case,20.9899998
900010816,Sales Associate V,Northwest,Wholesale,Washington,Mineral water,MW252,56,20.9899998,0.0399999991,1175.40002,True,5,True,MW252,Mineral water,Mineral Water - Raspberry - 32oz - case,20.9899998
900012288,Sales Associate I,S Central West,Retail,Utah,Mineral water,MW102,1,12.9899998,0,12.9899998,False,1,False,MW102,Mineral water,Mineral Water - Natural - 20oz - case,12.9899998
900014592,Sales Associate II,Northeast,Retail,Connecticut,Supplements,SP604,1,6.8499999,0,6.8499999,False,2,False,SP604,Supplements,"Vitamin A 10,000 IU - 75 capsules",6.8499999
900019904,Sales Associate I,Southwest,Retail,California,Supplements,SP303,2,21.6000004,0,43.2000008,False,1,False,SP303,Supplements,Multivitamin - 120 capsules,21.6000004
900016448,Sales Associate IV,Northeast,Retail,New Jersey,Supplements,SP123,1,22.3500004,0,22.3500004,False,4,True,SP123,Supplements,Magnesium 250 mg - 100 tablets,22.3500004
900010432,Sales Associate I,N Central East,Wholesale,Illinois,Fitness,FT485,135,22.7900009,0.0299999993,3076.62012,True,1,False,FT485,Fitness,Yoga ball - 65cm,22.7900009
900014592,Sales Associate II,Northeast,Retail,Massachusetts,Mineral water,MW222,1,20.9899998,0,20.9899998,False,2,False,MW222,Mineral water,Mineral Water - Lemon - 32oz - case,20.9899998
900012480,Sales Associate V,N Central East,Retail,Indiana,Mineral water,MW112,1,14.9899998,0,14.9899998,False,5,True,MW112,Mineral water,Mineral Water - Blueberry -  20oz - case,14.9899998
900012288,Sales Associate I,S Central West,Retail,Arizona,Supplements,SP204,2,6.98999977,0,13.9799995,False,1,False,SP204,Supplements,Vitamin D3 1000 IU - 100 capsules,6.98999977
900019840,Sales Associate I,Southwest,Retail,California,Mineral water,MW272,1,20.9899998,0,20.9899998,False,1,False,MW272,Mineral water,Mineral Water - Cranberry - 32oz - case,20.9899998
900014592,Sales Associate II,Northeast,Retail,New York,Mineral water,MW172,2,14.9899998,0,29.9799995,False,2,False,MW172,Mineral water,Mineral Water - Cranberry -  20oz - case,14.9899998
900012288,Sales Associate I,N Central East,Retail,Illinois,Fitness,FT434,1,19.9899998,0,19.9899998,False,1,False,FT434,Fitness,Insulated water bottle - 24oz - Grey,19.9899998
900011200,Sales Associate V,Northwest,Retail,Idaho,Fitness,FT530,1,12.9899998,0,12.9899998,False,5,True,FT530,Fitness,Resistance bands - 30 lb,12.9899998
900011072,Sales Associate I,Southwest,Retail,California,Fitness,FT544,2,11.9899998,0,23.9799995,False,1,False,FT544,Fitness,Resistance bands - 20 lb,11.9899998
900019008,Sales Associate V,S Central East,Wholesale,Texas,Supplements,SP306,169,9.48999977,0.119999997,1603.68994,True,5,True,SP306,Supplements,Vitamin C-1000 mg - 80 tablets,9.48999977
900019008,Sales Associate V,S Central East,Retail,Missouri,Supplements,SP123,2,22.3500004,0,44.7000008,False,5,True,SP123,Supplements,Magnesium 250 mg - 100 tablets,22.3500004
900016448,Sales Associate IV,Northeast,Wholesale,Pennsylvania,Mineral water,MW112,122,14.9899998,0.0299999993,1828.75,True,4,True,MW112,Mineral water,Mineral Water - Blueberry -  20oz - case,14.9899998
900014592,Sales Associate II,Northeast,Retail,New York,Supplements,SP604,1,6.8499999,0,6.8499999,False,2,False,SP604,Supplements,"Vitamin A 10,000 IU - 75 capsules",6.8499999
900012736,Sales Associate V,N Central East,Retail,Michigan,Mineral water,MW122,1,20.9899998,0,20.9899998,False,5,True,MW122,Mineral water,Mineral Water - Blueberry - 32oz - case,20.9899998
900012736,Sales Associate V,N Central East,Retail,Michigan,Mineral water,MW122,1,20.9899998,0,20.9899998,False,5,True,MW122,Mineral water,Mineral Water - Lemon -  20oz - case,14.9899998
900012288,Sales Associate I,N Central East,Retail,Illinois,Fitness,FT280,1,43.9500008,0,43.9500008,False,1,False,FT280,Fitness,Slam ball - 5 lb,43.9500008
900019904,Sales Associate I,Southwest,Retail,California,Supplements,SP204,2,6.98999977,0,13.9799995,False,1,False,SP204,Supplements,Vitamin D3 1000 IU - 100 capsules,6.98999977
900013632,Sales Associate I,Northwest,Retail,Washington,Mineral water,MW252,1,20.9899998,0,20.9899998,False,1,False,MW252,Mineral water,Mineral Water - Raspberry - 32oz - case,20.9899998
900013632,Sales Associate V,Central East,Retail,Virginia,Supplements,SP303,2,21.6000004,0,43.2000008,False,5,True,SP303,Supplements,Multivitamin - 120 capsules,21.6000004
900019264,Sales Associate I,Central East,Retail,Delaware,Supplements,SP303,2,21.6000004,0,43.2000008,False,1,False,SP303,Supplements,Multivitamin - 120 capsules,21.6000004
900019264,Sales Associate I,Central East,Retail,Maryland,Fitness,FT172,2,19.9899998,0,39.9799995,False,1,False,FT172,Fitness,Insulated water bottle - 24oz - Pink,19.9899998
900010880,Sales Associate I,S Central East,Retail,Texas,Supplements,SP609,1,8.98999977,0,8.98999977,False,1,False,SP609,Supplements,Vitamin D3 1000 IU - 160 capsules,8.98999977
900015104,Sales Associate I,Northeast,Wholesale,New York,Supplements,SP201,165,12.9899998,0.0700000003,2143.28003,True,1,False,SP201,Supplements,Calcium 400 IU - 140 tablets,12.9899998
900012352,Sales Associate I,Southeast,Retail,Alabama,Supplements,SP304,2,12.4899998,0,24.9799995,False,1,False,SP304,Supplements,Flaxseed Oil 1000mg - 90 capsules,12.4899998
900017984,Sales Associate I,S Central West,Retail,Utah,Supplements,SP303,2,21.6000004,0,43.2000008,False,1,False,SP303,Supplements,Multivitamin - 120 capsules,21.6000004
900013632,Sales Associate I,Northwest,Retail,Washington,Fitness,FT871,1,120.25,0,120.25,False,1,False,FT871,Fitness,Battle rope - 2 inch,120.25
900012288,Sales Associate I,N Central East,Retail,Kansas,Supplements,SP201,1,12.9899998,0,12.9899998,False,1,False,SP201,Supplements,Calcium 400 IU - 140 tablets,12.9899998
900010880,Sales Associate I,S Central East,Retail,Texas,Mineral water,MW162,2,14.9899998,0,29.9799995,False,1,False,MW162,Mineral water,Mineral Water - Strawberry -  20oz - case,14.9899998
900018688,Sales Associate II,S Central East,Retail,New Mexico,Mineral water,MW162,4,14.9899998,0,59.9599991,False,2,False,MW162,Mineral water,Mineral Water - Strawberry -  20oz - case,14.9899998
900017088,Sales Associate V,Southwest,Retail,California,Mineral water,MW102,4,12.9899998,0,51.9599991,False,5,True,MW102,Mineral water,Mineral Water - Natural - 20oz - case,12.9899998
900014080,Sales Associate II,Central East,Retail,Kentucky,Fitness,FT300,1,39.9900017,0,39.9900017,False,2,False,FT300,Fitness,Kettlebell - 10 lb,39.9900017
900010432,Sales Associate I,N Central East,Retail,Wisconsin,Mineral water,MW272,1,20.9899998,0,20.9899998,False,1,False,MW272,Mineral water,Mineral Water - Cranberry - 32oz - case,20.9899998
900016128,Sales Associate I,N Central West,Retail,South Dakota,Fitness,FT530,3,12.9899998,0,38.9700012,False,1,False,FT530,Fitness,Resistance bands - 30 lb,12.9899998
900012288,Sales Associate I,S Central West,Retail,Colorado,Fitness,FT174,2,28.7900009,0,57.5800018,False,1,False,FT174,Fitness,Insulated water bottle - 40oz - Blue,28.7900009
900013632,Sales Associate I,Southwest,Retail,California,Fitness,FT609,1,20.7900009,0,20.7900009,False,1,False,FT609,Fitness,Yoga ball - 55cm,20.7900009
900015488,Sales Associate V,N Central East,Wholesale,Ohio,Mineral water,MW282,50,20.9899998,0.0799999982,1049.42004,True,5,True,MW282,Mineral water,Mineral Water - Mango - 32oz - case,20.9899998
900012992,Sales Associate V,Central East,Retail,Virginia,Supplements,SP304,1,12.4899998,0,12.4899998,False,5,True,SP304,Supplements,Flaxseed Oil 1000mg - 90 capsules,12.4899998
900019264,Sales Associate I,Central East,Wholesale,Virginia,Mineral water,MW112,147,14.9899998,0.0700000003,2203.45996,True,1,False,MW112,Mineral water,Mineral Water - Blueberry -  20oz - case,14.9899998
900018240,Sales Associate V,Central East,Retail,West Virginia,Fitness,FT853,1,29.9899998,0,29.9899998,False,5,True,FT853,Fitness,Yoga mat - 6mm,29.9899998
900014080,Sales Associate II,Central East,Retail,Kentucky,Supplements,SP202,1,4.75,0,4.75,False,2,False,SP202,Supplements,Iron 65 mg - 80 capsules,4.75
900016640,Sales Associate I,Southeast,Retail,Florida,Supplements,SP201,1,12.9899998,0,12.9899998,False,1,False,SP201,Supplements,Calcium 400 IU - 140 tablets,12.9899998
900010880,Sales Associate II,Southwest,Retail,California,Mineral water,MW202,1,16.9899998,0,16.9899998,False,2,False,MW202,Mineral water,Mineral Water - Natural -  32oz - case,16.9899998
900018496,Sales Associate V,S Central East,Retail,Texas,Supplements,SP203,2,19.5200005,0,39.0400009,False,5,True,SP203,Supplements,Vitamin B-complex - 160 capsules,19.5200005
900012288,Sales Associate I,S Central West,Retail,Arizona,Fitness,FT727,2,10.9899998,0,21.9799995,False,1,False,FT727,Fitness,Resistance bands - 10 lb,10.9899998
900014592,Sales Associate II,Northeast,Retail,New York,Supplements,SP304,2,12.4899998,0,24.9799995,False,2,False,SP304,Supplements,Flaxseed Oil 1000mg - 90 capsules,12.4899998
900011712,Sales Associate I,Southeast,Retail,Florida,Supplements,SP120,2,27.5,0,55,False,1,False,SP120,Supplements,Multivitamin - 180 capsules,27.5
900012992,Sales Associate V,Central East,Retail,North Carolina,Fitness,FT727,2,10.9899998,0,21.9799995,False,5,True,FT727,Fitness,Resistance bands - 10 lb,10.9899998
900012352,Sales Associate I,Southeast,Retail,Florida,Fitness,FT577,2,46.9500008,0,93.9000015,False,1,False,FT577,Fitness,Slam ball - 10 lb,46.9500008
900018688,Sales Associate II,S Central East,Wholesale,Texas,Mineral water,MW112,52,14.9899998,0.150000006,779.330017,True,2,False,MW112,Mineral water,Mineral Water - Blueberry -  20oz - case,14.9899998
900016320,Sales Associate II,S Central East,Wholesale,Oklahoma,Mineral water,MW282,88,20.9899998,0.0399999991,1847.07996,True,2,False,MW282,Mineral water,Mineral Water - Mango - 32oz - case,20.9899998
900018688,Sales Associate II,S Central East,Retail,Oklahoma,Fitness,FT181,1,19.9899998,0,19.9899998,False,2,False,FT181,Fitness,Insulated water bottle - 24oz - Purple,19.9899998
900015488,Sales Associate V,N Central East,Retail,Illinois,Mineral water,MW202,1,16.9899998,0,16.9899998,False,5,True,MW202,Mineral water,Mineral Water - Natural -  32oz - case,16.9899998
900016320,Sales Associate II,S Central East,Retail,Texas,Fitness,FT577,2,46.9500008,0,93.9000015,False,2,False,FT577,Fitness,Slam ball - 10 lb,46.9500008
900012480,Sales Associate V,N Central East,Retail,Ohio,Supplements,SP123,2,22.3500004,0,44.7000008,False,5,True,SP123,Supplements,Magnesium 250 mg - 100 tablets,22.3500004
900019008,Sales Associate V,S Central East,Retail,New Mexico,Supplements,SP201,2,12.9899998,0,25.9799995,False,5,True,SP201,Supplements,Calcium 400 IU - 140 tablets,12.9899998
900011712,Sales Associate I,Southeast,Retail,Georgia,Supplements,SP609,3,8.98999977,0,26.9699993,False,1,False,SP609,Supplements,Vitamin D3 1000 IU - 160 capsules,8.98999977
900011072,Sales Associate I,Southwest,Retail,California,Mineral water,MW272,2,20.9899998,0,41.9799995,False,1,False,MW272,Mineral water,Mineral Water - Cranberry - 32oz - case,20.9899998
900018688,Sales Associate II,S Central East,Retail,Texas,Mineral water,MW202,7,16.9899998,0,118.93,False,2,False,MW202,Mineral water,Mineral Water - Natural -  32oz - case,16.9899998
900018240,Sales Associate V,Central East,Wholesale,Maryland,Supplements,SP123,62,22.3500004,0.00999999978,1385.68994,True,5,True,SP123,Supplements,Magnesium 250 mg - 100 tablets,22.3500004
900013632,Sales Associate I,Southwest,Retail,California,Mineral water,MW162,4,14.9899998,0,59.9599991,False,1,False,MW162,Mineral water,Mineral Water - Strawberry -  20oz - case,14.9899998
900016448,Sales Associate IV,Northeast,Retail,New Jersey,Supplements,SP201,1,12.9899998,0,12.9899998,False,4,True,SP201,Supplements,Calcium 400 IU - 140 tablets,12.9899998
900016320,Sales Associate II,S Central East,Retail,Texas,Fitness,FT139,2,19.9899998,0,39.9799995,False,2,False,FT139,Fitness,Insulated water bottle - 24oz - Blue,19.9899998
900016320,Sales Associate II,S Central East,Retail,Texas,Fitness,FT139,2,19.9899998,0,39.9799995,False,2,False,FT139,Fitness,Slam ball - 25 lb,55.9500008
900013440,Sales Associate III,Southeast,Retail,Georgia,Supplements,SP601,2,18.4400005,0,36.8800011,False,3,False,SP601,Supplements,Multivitamin - 90 capsules,18.4400005
900012288,Sales Associate I,S Central West,Retail,Colorado,Supplements,SP126,1,14.6000004,0,14.6000004,False,1,False,SP126,Supplements,Vitamin C-1000 mg - 140 tablets,14.6000004
900015488,Sales Associate V,N Central East,Wholesale,Illinois,Mineral water,MW282,60,20.9899998,0.100000001,1259.30005,True,5,True,MW282,Mineral water,Mineral Water - Mango - 32oz - case,20.9899998
900018688,Sales Associate II,S Central East,Retail,Texas,Supplements,SP126,2,14.6000004,0,29.2000008,False,2,False,SP126,Supplements,Vitamin C-1000 mg - 140 tablets,14.6000004
900013632,Sales Associate I,Northwest,Retail,Oregon,Mineral water,MW102,3,12.9899998,0,38.9700012,False,1,False,MW102,Mineral water,Mineral Water - Natural - 20oz - case,12.9899998
900014080,Sales Associate II,Central East,Retail,Virginia,Supplements,SP123,1,22.3500004,0,22.3500004,False,2,False,SP123,Supplements,Magnesium 250 mg - 100 tablets,22.3500004
